job_id,job_title
41666,Asst. Professor of Interior Design
41667,Equipment Mechanical Engineer
41668,"Senior Consultant, ERP Software Development"
41669,NPD Electrical Engineer
41670,Associate Professor/Clinical
41671,Web Application and Analytics Developer
41672,Senior Staff Formulator
41673,Guidewire Consultant
41674,Sr. Industrial Engineer
41675,Sr. Design Lead - Americas Studio
41676,"Designer, Mechanical"
41677,"Visiting Assistant Professor, Hispanic Studies"
41678,UX Manager
41679,Product Scientist
41680,Assistant Professor of Microbiology and Immunology
41681,BUSINESS STRATEGY SR MGR
41682,"Senior Product Manager, Platform Services"
41683,Associate Software Dev. Engineer
41684,Intermediate II Systems Analyst 
41685,UI/Graphic Designer
41686,"Associate Manager, Engineering Operations"
41687,RPA  Developer
41688,Hospitalist and Medical Director
41689,Design Technology Specialist
41690,IP Account Director
41691,Privileged Access Engineer
41692,Service Partner
41693,"DIRECTOR, FRAUD ANALYTICS"
41694,"Program Manager, Learning and Practice"
41695,Sr. Cost Engineer
41696,IS Business Systems Analyst
41697,Engineer II - Implant Testing
41698,QA ANALYST II
41699,Software Engineer 1615.49604
41700,Technical Implementation Specialist
41701,Manager - Test Lead 
41702,Senior Web Application Developer
41703,SR. SALES ENGINEER
41704,"Senior Director, Regulatory Affairs CMC "
41705,Director of Merchandising
41706,WebMethods Developer
41707,"DIRECTOR, IT TECHNICAL SERVICES"
41708,Hyperion Consultant
41709,SENIOR MANAGER OF DEVELOPMENT
41710,IT Quality Analyst Senior
41711,Supply Chain Planning Manager - KBGFJG107545-3
41712,EV Charging Engineer
41713,Graduate Systems Engineer
41714,Data Warehouse Administrator 3
41715,Electrical Systems Verification & Validation Engineer
41716,Vice President of Customer Acquisition
41717,Director Guest Experience Operations
41718,Linux Engineer - Scripting/DevOps/Automation
41719,"Associate, Lead Support Analyst "
41720,Senior Full Stack React/Java Developer
41721,Princ Engr - Cloud
41722,AF Data Scientist I
41723,"Manager, Business Strategy"
41724,SAP BASIS & SECURITY ANALYST
41725,PGY Resident
41726,"Software Developers, Applications - KBGFJG42473-11"
41727,Investment Principal
41728,DESIGN AND RELEASE ENGINEER
41729,Software Engineer 1615.45142
41730,Sales Support Analyst 
41731,Digital Solution Architect Sr. Advisor
41732,Director of Program Management
41733,"Developer 4, Systems Software"
41734,Business Growth Specialist
41735,Director - Program Management 
41736,PHYSICIAN IN A POST GRADUATE TRAINING PROGRAM
41737,"Technical Sales Manager, Flotation "
41738,TECHNICAL AND APPLICATIONS MANAGEMENT SPECIALIST IV
41739,Application  Architect
41740,API DEVELOPER
41741, Process Engineer
41742,Principle IT Technologist
41743,Computer Systems Analysts - KBGFJG20708-22
41744,Sr. Software Development Engineer (20637.1610)
41745,Software Engineer - Python
41746,IT Business Systems Lead 
41747,"Associate Director, Immunology and Cell Therapy"
41748,"Professional I, Network System Deployment    "
41749,Advisory Project Delivery Manager
41750,"Lead Software Engineer, QA"
41751,"Associate, CLO Trading"
41752,Lead RF and Electronics Design Engineer 
41753,Vice President; Software Engineer II
41754,"Associate Manager, Development"
41755,Tennis Instructor
41756,Software Engineer 1615.69609
41757,Product Owner - Reporting & Analytics
41758,Tech Lead Software Engineer
41759,Pega Certified Lead System Architect 
41760,Logical Database Administrator III
41761,SW Development Engineer in Test
41762,Senior Architect 
41763,Software Engineer 1615.43658
41764,Sr. Specialist SAP Information Security
41765,"Manager, Systems Test"
41766,Software Engineer 1615.69306
41767,Education Administrator 
41768,Officer / Tech Analyst Program
41769,Software Engineer    
41770,Finance Insights & Data Analyst
41771,COMPUTER SYSTEMS ANALYTS
41772,DIRECTOR OF MARKETING 
41773,Director of Live Operations
41774,"Engineering Manager, Fertilizer "
41775,Software Data Engineer
41776,Senior Human Resources Associate
41777,Sr Oracle Integration Developer
41778,Product Planning Manager
41779,Middle Engineer I 
41780,"Sr. Analyst, Business Intelligence"
41781,Technology Solution Delivery - Specialist
41782,Sr. Technology Architect
41783,CLINICAL DIRECTOR
41784,"Senior Product Manager, Machine Learning ( 20639.131)"
41785,"Director, US Power Markets"
41786,Application Engineering Service
41787,"Senior Research Associate II, Antibody Development"
41788,Specialist Software Engineer 20516.524
41789,Consultant- SAP SD/LE
41790,"AVP, Lead Performance Engineer"
41791,Plant Pathologist Lead
41792,Engineer IV - Tunnels
41793,Senior Artist
41794,Enterprise Data Governance Analyst 
41795,Consultant - Business Services - US 
41796,Pastor
41797,HR Analyst
41798,.NET/Azure Consultant
41799,Sr. Staff Scientist Downstream Process Development
41800,"Engineer, Materials and Process"
41801,SOFTWARE QUALITY ASSURANCE ENGINEER & TESTER 
41802,RISK ENGINEER
41803,Manager- Strategy
41804,"Manager, Software Engineering Management"
41805,Co-Chief Technology Officer
41806,Service Delivery Analyst Senior
41807,"Supervisor, Preclinical"
41808,Senior Legal & Business Affairs Coordinator
41809,Software Solutions Engineer
41810,"Engineer II, Software Engineering"
41811,Talent Partner 
41812,Earth Research Scientist
41813,Sr. Scientist Engineer - Advanced Wireless Communication
41814,Software Engineer II   159.379
41815,Research Associate I        
41816,Compiler Engineer
41817,Solutions Leader
41818,Software Engineer 1615.28093
41819,AV Technical Integration Engineer - Component Validation
41820,Senior IT Application Support Lead
41821,APPLICATIONS DEVELOPER-MAINFRAMES
41822,"PHYSICIAN, GASTROENTEROLOGY"
41823,"Technical Business Analyst, Advisory"
41824,PeopleSoft Development Lead
41825,VICE PRESIDENT CONSUMER CREDIT RISK
41826,"VP, Global Analytics"
41827,Process  Engineer
41828,Big Data Tech Lead
41829,API Lead Engineer 
41830,Sustaining Engineering Manager
41831,HRIS ANALYST
41832,"Physician, Otolaryngology"
41833,SENIOR NETSUITE ADMINISTRATOR
41834,"Manager, DRAM Customer Quality"
41835,"Senior Analyst, Communication Engagement & Retention"
41836,Treasury Analyst 4
41837,GROUP OPERATIONS MANAGER
41838,Protein Engineering Scientist
41839,Supply Chain Program Manager 1615.69677
41840,Specialist IS Business System Analyst 20516.842
41841,QA LEAD ENGINEER
41842,CAE Senior Engineer 
41843,Spatial R&D Software Engineering Specialist
41844,"Manager III, HCM Cloud Practice"
41845,Platinion Engineer
41846,"FVP, Sr. Business Intelligence Manager"
41847,"Scientist I, DMPK"
41848,Electrical Architecture System Engineer
41849,STAFF DEVELOPMENT SCIENTIST
41850,RN Inpatient
41851,NO SQL DATABASE DEVELOPER
41852,"Senior Manager, Managed Services "
41853,Associate Professor of Applied Psychology 
41854,Middle/High Science Teacher
41855, Principal Business Intelligence Engineer
41856,"Senior Engineer, Product Development"
41857,Continuous Improvement Engineer 
41858,"ASSOCIATE, REPORTING ANALYTICS"
41859,SENIOR QUANTITATIVE RISK MANAGEMENT ANALYST
41860,Sr. Principal Statistician
41861,"ATSV - Director, Engineering"
41862,Modeling Engineer
41863,"Postdoctoral Research Fellow, Molecular"
41864,Senior Sales Analyst
41865,"AVP, Trader"
41866,"Manager III, Applied Science"
41867,Senior Sustainability Engineer
41868,Software Program Manager
41869,Assoc Group Leader / Ink Formulation Chemist
41870,Senior Specialist - Business Analysis
41871,"MGR, Systems Delivery - KBGFJG68309-10"
41872,Software Engineer  - 1615.69576
41873,Sr. Product Manager/Coach
41874,Senior Engineering Specialist
41875,"Project Manager, Commerce Operations"
41876,STRATEGIC SOURCING MANAGER
41877,Behavioral Health Clinical Team Lead- Psychologist
41878,"Assistant Professor, Management"
41879,Director / Valuation Specialist
41880,"Director of Engineering, Vehicle Platform Software"
41881,Application Security Engineer II
41882,"Senior Scientist, Development"
41883,PS SW Engineer II
41884,SENIOR DEVELOPMENT OPERATIONS AND TOOLS ENGINEER
41885,Product Coordinator
41886,Accountants and Auditors - KBGFJG175902-1 
41887,Vice President / Sr Tech Mgr-Sys Eng Anly
41888,IT BUSINESS ANALYST - SUPPLY CHAIN PLANNING
41889,Associate Scientist 20516.3205
41890,Senior Big Data Engineer 
41891,Research Specialist C
41892,Senior IT Java Developer
41893,Gene Therapy Research Scientist
41894,"Manager III, Business Development"
41895,Senior Graphics Software Engineer
41896,"Underwriter, Financial Product Lines"
41897,Senior Regulatory Specialist   
41898,Chief Transformation Officer
41899,Business Analyst IV
41900,Ad Operations Supervisor
41901,Java Full Stack developer.
41902,"Associate Director, Business Analyst"
41903,Web Developer III
41904,Sr. Sales Operations Manager
41905,Industry Solutions Manager
41906,"Chief of Staff, Office of SVP & GM NA Sales"
41907,Expert I – Broking
41908,NJAOC – ASAPM4 – Java Developer
41909,Test Project Lead
41910,Engineer II - Software
41911,Senior Manager Technical Services
41912,Senior Technical Support Engineer - AEM
41913,Director of Operations Improvement
41914,Executive Strategy Analyst
41915,Application Development Technical Lead
41916,"DESIGNER, SOCIAL/DIGITAL "
41917,Manufacturing Quality Program Manager 
41918,General Marketing II
41919,Oracle DBA (Oracle Database Admin)
41920,Senior Solution Architecture
41921,IT Engineer III
41922,Senior Engagement Consultant
41923,"Senior Product Manager, Personalization Algorithms"
41924,Testing Engineering Senior Specialist
41925,Staff Engineer - Process Development
41926,Computer Systems Engineer (JAVA / J2EE Tech)
41927,Test Automation Developer
41928,Resident in Emergency Medicine
41929,Accountants and Auditors - KBGFJG175902-1
41930,Immersive Developer
41931,Audit Associate II
41932,Product Mgr III-Tech
41933,Data Center Lead
41934,Vice President / Quantitative Services Senior Professional
41935,Sr Quality Engineer - Packaging and Labeling 
41936,SENIOR NETWORK ENGINEER
41937,Sr. R&D Electrical Engineer
41938,ERP System Accountant
41939,"Sr. Technical Support Engineer, Strata, Global Protect"
41940,Product Manager 2
41941,RESEARCH BIOSTATISTICIAN II
41942,Computational Research Scientist (Energy Engineering)
41943,Lead Software Engineer  
41944,Senior Advanced Software Engineer
41945,WEB APPLICATIONS PROGRAMMER III
41946, Data Scientist
41947,"Senior Front End Engineer, Brand Ads (20639.1)"
41948,Global Application Support Lead
41949,"Principal Engineer, Product Design Engineering"
41950,Vice President- KBGFJG136554-2
41951,Senior Cloud Services Software Engineer
41952,Principal IS Architecct 20516.116.10
41953,"Director, Applications Development"
41954,Principal Purchasing Engineer I
41955,SFDC Developer
41956,"Sr. Manager, Analytics Solution Architecture"
41957,Associate Systems Engineer POC
41958,Software Engineer 1615.69471
41959,"Senior QA Specialist, GMP"
41960,Engineer Sr. II – Design Transfer
41961,Systems Engineer - Sr Consultant Level
41962,SOFTWARE ENGINEERING SENIOR TEST ANALYST
41963,Statistical Research Associate III
41964,Principal Software Engineer - Android
41965,Software Quality Assurance (SQA) Engineer 
41966,Java Backend Engineer
41967,"AVP, Senior DBA"
41968,Leadership  Development Resident
41969,"Lead Software Engineer, Distributed Systems"
41970,Software Product Manager II
41971,BUSINESS/SYSTEMS ANALYST
41972,Industrial Execution Engineer - ET1B/EG1B Factory Zero
41973,Product Analysis & Design Principal
41974,Mechanical Design  Engineer
41975,Sr. Application Development Analyst
41976,Engineering Design Architect
41977,Risk Management Specialists - KBGFJG175536-1
41978,"Lead, Configuration Analyst"
41979,Front-End Developer 
41980,Sr.Application Java Developer
41981,RAN Solutions Engineering Manager
41982,"Assistant Vice President, Developer"
41983,KINDERGARTEN SCHOOL TEACHER
41984,Design Verification Principal Engineer
41985,STEERING CONTROLS ENGINEER - LCA/BLUECRUISE
41986,Director of Strategy and Operations
41987,Vice President of Artistic Planning
41988,Quality Engineering Lead
41989,Food Safety Technology Specialist 
41990,System Engineer (Salesforce Developer)
41991,Investment Senior Associate
41992,Software Engineer - (1615.60820)
41993,Strategy Implementation Lead
41994,Business Systems Analyst - Oracle Supply Chain&Manufacturing
41995,Site Reliability Engineer- Intermediate
41996,Microsoft Dynamics Functional Developer
41997,Senior Research Scientist - Basic Life
41998,Sr. Associate Scientist 20516.3109
41999,Business Analyst Senior  
42000,Software Engineer  1615.69757
42001,Sr Execution Analyst/Test Lead
42002,DEVOPS ENGINEER - CLOUD
42003,"Consultant, IT Infrastructure"
42004,Sr. Tableau Specialist
42005,Software Engineer 1615.31831
42006,ASSOCIATE SUSTAINING ENGINEER
42007,"Supervisor, Transmission Operation"
42008,Engineer II (Microsoft Windows Infrastructure)
42009,"Big Data Engineer, Senior"
42010,Associate Fashion Designer
42011,Engineer Sr. (Transmission)
42012,Manager Regulatory Analytics and Insights
42013,Sr. Database  Administrator
42014,Land Surveyor Manager
42015,Computer and Information Systems Managers - KBGFJG176188-1
42016,Senior Research Scientist I (Systems Engineering)
42017,Senior Systems Consultant - KBGFJG158598-3
42018,Solutions Implementation Manager
42019,EAM Consultant
42020,Software Developer (Lead SDET)
42021,"Senior Consultant, Human Factors Engineer"
42022,Manager – Salesforce Commerce Cloud Developer
42023,Principle Solution Architect
42024,"Scientist, Analytical Development"
42025,Software Engineer - 1615.40482
42026,Tech Business Developer II
42027,CLAIMS BI ANALYST
42028,Lead Back End Developer
42029,Software Engineer 20710.16
42030,VP/Quantitative Analyst-Structured Products
42031,"Director, Software Solutions"
42032,Software Developer II - Genomics
42033,Associate Technical Architect-Machine Learning
42034,Machine Learning Engineer III
42035,IT Project Management Advisor
42036,Software Engineer 1615.4873
42037,Senior Tumor Cytogenomics Specialist
42038,Director IT
42039,Lead Specialist- Quality Assurance Engineer
42040,Operations - Management Analyst
42041,QA Automation Tester  
42042,"Data Engineering Manager, Analytics"
42043,Automotive Engineer
42044,VDC Engineer
42045,Sr Staff Deep Learning/AI Engineer
42046,MERCHANDISE AND DESIGN MANAGER
42047,Project Manager Automation
42048,INDUSTRIAL DESIGNER  
42049,Manufacturing Operations Engineer
42050,MANAGER-OPERATIONS
42051,Senior Doctor
42052,SAP Ariba Test Lead
42053,DATA SCIENTIST - SENIOR
42054,Senior Client Service Specialist
42055,"Associate Director, Wayfair Next"
42056,Director of Global Strategic Initiatives
42057,Staff Engineer (Software)
42058,Sr. Project Manager: Engineering
42059,Technical Lead 3 (Infrastructure/Data Tech)
42060,Information Security/Compliance Lead
42061,"Staff Technical Support Engineer, Prisma Access"
42062,Senior Software Engineer – Genomics Platform 
42063,Airline Acquisition Lead AVP
42064,ETQ Software Engineer
42065,Technical Solutions Consultant 
42066,"Software Engineer, Data Security and Compliance"
42067,"Principal, ASIC"
42068,Master Solutions Consultant  (864.1123)
42069,Program Manager/Senior Engagement Manager
42070,Market Planner
42071,Senior Software Engineer - Product Development
42072,Unix System Engineer
42073,Manager IT Applications Web
42074,Director Chief of Staff to CEO & President
42075,Manager - TSO
42076,Sr Security Engineer
42077,"Project Manager, Product Configuration"
42078,"DIRECTOR, DATA ANALYTICS DEVELOPMENT MANAGER"
42079,Senior Process and Analytics Consultant
42080,Quality Systems Manager
42081,SAP Business Intelligence Analyst
42082,Microsoft .Net Web Developer III
42083,"Associate, Design Engineer"
42084,OPERATIONS PROGRAM MANAGER-TOOLING
42085,AI Scientist
42086,Postdoctoral Research Associate - Shellfish Aquaculture
42087,Corporate Banking Senior Associate
42088,"Manager, Data Analysis "
42089,Product Owner - Career
42090,Senior Principal IT Applications Specialist
42091,IT Consultant (Large Data Business Intelligence Engineer)
42092,WMS L1 Manhattan / SQL Developer
42093,Computer System Validation Engineer II
42094,"Finance Manager, ISO FP&A"
42095,"Google Cloud, Sales Engineer (1615.69630.1)"
42096,"Lead Software Engineer, Growth"
42097,Education Administrator
42098,SENIOR CONSULTANT – MDM
42099,IT Operations Manager
42100,"Senior Engineer, Electronic Hardware"
42101,Platform Engineer - Intermediate
42102,"Analyst, Senior Support Analyst"
42103,"Senior Product Manager, Platform"
42104,"AVP, UI/UX Design Lead"
42105,Engineering Program Coordinator
42106,Senior Software Engineer (Data Science)
42107,Software Engineer 1615.44750
42108,Technical Solutions Consultant 1615.34709
42109,ASSOCIATE MANAGER MANUFACTURING ENGINEERING
42110,Data Analytics Manager – Data Product & Reporting
42111,"Principal Engineer, Solutions Architecture"
42112,Principal Site Reliability Engineer 
42113,Technical Implementation Manager – Lead
42114,Application Support Engineer Advanced
42115,Contracts and Pricing Sr. Manager 20516.652.5
42116,Senior Prospect Generator
42117,INTERNATIONAL BUSINESS DEVELOPMENT DIRECTOR
42118,Behavioral Health Therapist
42119,Product Security Senior
42120,Senior Augmented Reality Engineer 
42121,BRIDGE ENGINEERING MANAGER
42122,Product Marketing Researcher
42123,Regulatory Affairs Specialist Training SME
42124,Technical Project/Program Management Analyst
42125,Application Developer Sr. PL/SQL
42126,ASSOCIATE TEST MANAGER
42127,"Pricing Analytics Manager, Global Markets"
42128,Database Administrator. Senior
42129,International Outreach Services Librarian
42130,Sr. IT Data Scientist
42131,"Director, Software Engineering Sage AI Labs"
42132,Mechanical Engineer -II
42133,Data Engineering Architect
42134,Accountants and Auditors - KBGFJG176210-1
42135,Core Software Process Engineer
42136,Rotational Production Network Eningeer
42137,"Principal Technology Architect, Enterprise Architecture"
42138,Senior Security Platform Engineer
42139,Senior Director Finance
42140,CE Product Engineer
42141,Architect - Digital Office
42142,Director of Student Accounts
42143,"Associate Creative Director, Experiential Creative"
42144,Senior Manager of Business Operations
42145,"Director, Patient Safety"
42146,"Risk Manager, Core Banking"
42147,ASSOCIATE DIRECTOR - TECHNOLOGY
42148,"Sr Director, QA (Quality Assurance/Automation Eng.) (.532)"
42149,HEAD OF STRATEGY 
42150,Sr. Product Manager (20637.1598)
42151,DIRECTOR OF FINANCIAL PLANNING AND ANALYSIS 
42152,QA Specialist II-  KBGFJG133163-1
42153,Health Technical Advisor
42154,Senior Manager - Software Development & Engineering
42155,HIL HARDWARE IN THE LOOP TEST ENGINEER
42156,Every Campus a Refuge Senior Program Coordinator
42157,Test Lead SME
42158,Senior Business System Analyst (20521.753.1)
42159,Test Engineer – Intmd
42160,"Staff Software Engineer, Daylight"
42161,Division Manager
42162,Associate Principal Solution Architect
42163,Threat Intelligence Analyst
42164,Software Developer - DevOps Engineer
42165,Financial Risk Analyst
42166,Power Platform Developer
42167,Senior Infrastructure Software Engineer
42168,Principal AWS Solutions Architect
42169,"Manager, Security"
42170,SENIOR AUDITOR
42171,"Sr. Information Security Analyst, Supplier Risk Assessment"
42172,VICE PRESIDENT / ARCHITECT
42173,Sr. Software Engineer - ETL
42174,Sr. PCN/OT Infrastructure Systems Analyst
42175,"Senior Manager, Information Technology - Cloud Technology"
42176,Lead Snowflake Data Administrator
42177,SAAS QUICK START ENGINEER
42178,Analyst –Energy Management
42179,Software Developer Engineer
42180,Additive Manufacturing Application Engineer II
42181,"Tester, Technology"
42182,Java Programmer 
42183,Adv. Electrfd Pwrtrain Cntrls Engr - AI & Mach Lrng (AI/ML)
42184,Project Manager-Quality Assurance
42185,"VP Americas Commercial, Enablement and Transformation"
42186,Postdoctoral research fellow
42187,Quality Control Group Leader
42188,Senior Consultant II
42189,LEO Lecturer III
42190,ALGORITHM SOFTWARE ENGINEER II - IMAGE ANALYSIS
42191,Project Designer (Architect)
42192,Data Scientist (15-1199.08)
42193,Sr. Sharepoint Architect
42194,"Assistant Professor of Ocean, Earth, and Atmospheric Science"
42195,SENIOR RESEARCH ASSISTANT
42196,Creator of Sales and Events Management 
42197,Office Clerk
42198,Public Relations & Marketing Specialist
42199,NETWORK ADMINISTRATOR/ENGINEER
42200,Energy Principal
42201,Tattooer/Manager
42202,SENIOR MANAGED SERVICES ENGINEER
42203,MICROSRATEGY DEVELOPER
42204,Deputy Country Manager
42205,"VP, BSA Analytics"
42206,"Senior Director, Corporate Strategy"
42207,CIVIL ENGINEERING PROFESSIONAL INTERMEDIATE
42208,PHYSICIAN-PGY-1
42209,"Research Associate, Sr. "
42210,Project Scientist - Positioning & Mapping
42211,Member of the Technical Staff - Software Developer
42212,Engineer Perf/Sim/App
42213,DATABASE ENGINEER II
42214,"Manager, Epic Application Support"
42215,Design Manager
42216,NextGen Lead
42217,SENIOR CLINICAL PRODUCT RISK SPECIALIST
42218,SR ANALYST BUS. SYSTEMS-MANUFACTURING & QUALITY
42219,Senior Creative Producer
42220,"MANAGER III, RESEARCH SCIENCE"
42221,Human Resources and Administration coordinator
42222,Sr Consultant
42223,Autonomy Project Team Lead
42224,Interim Medical Director
42225,"Manager, Data Platform Engineering"
42226,Physician in Gastroenterology 
42227,Software Developer - Cyber Security
42228,Hardware Test Automation Engineer
42229,Associate Professor of Nursing
42230,OMS Technical Analyst
42231,Developer II - ETL
42232,Senior SAP Programmer
42233,NGSE Data Engineer
42234,Staff Business Applications
42235,"Manager, IT Quality and Compliance"
42236,Staff Electrial Engineer
42237,"R&D Software/Firmware Engineering, Expert "
42238,Senior Research Consulting Statistician
42239,"Senior Manager, Network Planning and Optimization"
42240,FINANCIAL REPORTING ACCOUNTANT
42241,"AVP, Data Scientist Developer and Analyst"
42242,Financial Analysts- KBGFJG141465-4
42243,Senior Manager – Financial & Business Analysis - KBGFJG68110
42244,Environmental Health & Safety Manager
42245,"Software Developers, Applications - KBOEYTEST11077-17"
42246,Manufacturing Quality Engineer II
42247,Sr. Business Consultant
42248,"AVP, Private Equity, Technology Investment Group"
42249,Software/Application Engineer - KBGFJG75324-5
42250,Senior Fire Protection Engineer
42251,Senior IOS Engineer - Design Systems
42252,Occupational Therapist II
42253,Winter Term Instructor
42254,"Security Engineer, Incident Response (L3)"
42255,Service Design Lead
42256,Construction Superintendent 
42257,Engagement Manager (Management Consultant) 
42258,Engineer III (R&D Systems Engineer) (116.875)
42259,Oracle PL/SQL Engineer
42260,Interactive/Web Mktg Mgr II 
42261,Financial Operations Analyst
42262,MACHINE LEARNING RESEARCH ENGINEER
42263,Product Growth Analyst 
42264,Senior Software Engineer   20278.66.12
42265,Principle Enterprise Architect
42266,Global Services Manager
42267,SOFTWARE LEAD ARCHITECT/DEVELOPER
42268,Lead Engineer/Developer
42269,Data Analytics Engineer Senior
42270,ACCOUNT MANAGER
42271,Tax Accountant Senior 
42272,Senior Office 365 Architect
42273,Customer Technology Consultant
42274,"Architect, Hardware "
42275,"Manager, Technical Account Solutions"
42276,AWS Cloud Admin
42277,Patent Agent (Electrical Engineering)
42278,HR PROGRAM MANAGEMENT DIRECTOR
42279,"PROGRAM MANAGER, MONEY OPERATIONS"
42280,"AVP, Leveraged Finance"
42281,Deposits and Payments Software Engineer
42282,Director - Client Management - KBGFJG68325-3
42283,Embedded Systems Test Engineer
42284,Systems Integration Manager
42285,"Software Developers, Applications - KBGFJG19854-11"
42286,Senior Design Engineer 1 - Optical
42287,Software Engineer  1615.69380
42288,Intermediate Mulesoft Consultant
42289,Information Security Analysts -  KBOEYTEST13105-29
42290,"MANAGER, INTEGRATED DEMAND & SUPPLY PLANNING"
42291,"Director, Aftermarket Sales and Services"
42292,Interaction Designer 1615.69954
42293,Senior International Consultant II
42294,Oracle Applications Developer IV
42295,OBIEE Admin
42296,"Process Optimization Manager, Manufacturing"
42297,Students with Disabilities (Middle School) Teacher
42298,Architect-Niche (SERVLLGX0154)
42299,Middle School Special Education Teacher
42300,Software Engineer 1615.69742
42301,Software Engineer 1615.44423
42302,Sr. Lead
42303,Accountants and Auditors - KBGFJG176046-1
42304,Application Developer - Full Stack
42305,Engineer - Staff
42306,"Lead IT Analyst, Supply Chain"
42307,Database Administrators - KBGFJG04419-15
42308,Informatics Lead
42309,Software Engineer 1615.69867
42310,Sustaining/Test Engineer
42311,Financial Analysts - KBGFJG22220-16
42312,"Associate, Data Management"
42313,Software Engineer II (20012.4371.7)
42314,Students with Disabilities (K & Elementary School ) Teacher
42315,"Data Analyst, Service Analytics"
42316,"Engineer I, Software Analysis Engineering    "
42317,Systems Programming Analyst
42318,Statistician 
42319,China Supply Chain Specialist
42320,Software Engineer 1615.31544
42321,Principal GAS Platform Architect
42322,IT Procurement Director
42323,"Finance & Strategy Senior Analyst, Cash App"
42324,Computer Systems Analyst (SAP Basis Consultant)
42325,Software Engineer 1615.49775
42326,Lead Well Engineer
42327,Director of Growth Marketing
42328,IT Technical Associate (Senior Voice Engineer)
42329,Software Engineer 1615.37634
42330,"Software Developers, Systems Software -  KBGFJG18996-12"
42331,Member Technical Staff (Software Engineer)
42332,Software Engineer 1615.54041
42333,Software Engineer 1615.69905
42334,Computer Information Systems (Dev Ops) Manager
42335,Product Analyst 1615.68840
42336,Software Developer/Application Development Analyst
42337,"Technical Lead, Platform Engineer – WebMD Aspen"
42338,"Software Developers, Applications - KBGFJG79744-5"
42339,Laboratory Director
42340,VICE PRESIDENT FOR STRATEGY
42341,"Team Lead, Sales Data Analyst Group"
42342,Software Engineer 1615.68506
42343,"Vice President, U.S. Bank Secrecy Act/Anti-Money Laundering"
42344,Physician - Internal Medicine/Endocrinology
42345,"Systems Test Manager, Self-Driving"
42346,QA & Testing Manager
42347,"Executive Vice President and Group Chief Executive, Gaming"
42348,"Software Development Engineer, Sr Professional "
42349,Sr Technical Production Control
42350,Software Engineer  1615.53620
42351,SENIOR MANAGEMENT CONSULTANT
42352,Electronics Power Controls Engineer
42353,Chief Portfolio Officer
42354,SAP BUSINESS ANALYST - (ERP SYSTEMS ANALYST)
42355,Storage Engineer II
42356,Software Engineer (1615.69103)
42357,Medical Advisor
42358,Manager Automotive Design System
42359,Architect / Sr. Developer
42360,CFO/Comptroller
42361,Students with Disabilities (Secondary) Teacher
42362,Program Coordinator and Research Scientist
42363,"Manager, Customer Reliability Engineering"
42364,Senior Analytical Engineer - Fluid Dynamics
42365,Reporting Associate
42366,AI and Data Science Engineer
42367,Sr. Java Lead
42368,"SR. MANAGER, BUSINESS INSIGHTS"
42369,Assistant Professor of Management Systems
42370,Database Analyst I
42371,Sr. Solutions Architect  6755.42
42372,Senior Technical Program Manager 
42373,Physician - Family Medicine
42374,Senior Digital Software Engineer
42375,Interaction Designer 1615.31298
42376,Consultant - Advanced Analytics
42377,Tech Lead 
42378,International Admissions Credential Coordinator
42379,Financial Quantitative Analysts - KBGFJG176047-1
42380,Sr. Business Data Analyst 
42381,"Instructor, Kinesiology"
42382,Incoming Quality Engineer
42383,ASIC Engineer  
42384,Associate Vice President - Customer Success
42385,"Associate, Analytics and Research"
42386,Senior Hyperion Developer
42387,Cons Database Admin Hadoop
42388,"Mgr III, Professional Services"
42389,Postdoctoral Scholar (Researcher)
42390,Search Automation Lead (1615.31693)
42391,Senior Research Scientist/Engineer
42392,Chinese Language Immersion Teacher K-6
42393,Software Engineer 1615.44422
42394,Senior Software Engineer - Catalog & Search
42395,PROJECT LEAD ENGINEER
42396,Radio Research Engineer
42397,SENIOR ACCOUNTANT
42398,Interaction Designer 1615.34441
42399,Business Systems Analyst 1615.68384
42400,IT Application Solution Mgmt Analyst
42401,"Senior Full-Stack Engineer, Targeting"
42402,Research Specialist IV
42403,Market Operations Manager
42404,Security Investigator 
42405,Senior Technical Instructor
42406,Quality Control Inspector
42407,Senior Associate Sales Engineer
42408,Cloud Platform Build Engineer 
42409,Storytelling Moments Reporter
42410,Senior Subsea Hardware Engineer
42411,IT Developer Team Lead 
42412,"Systems Engineer, Site Reliability Engineering 1615.69542"
42413,SR. DEVELOPER
42414,"Principal, Funds in the Private Equity department-JG174758-1"
42415,Associate Solution Architect 
42416,Manufacturing Engineer 1615.68564
42417,Senior Hydrogeologist 
42418,Senior Engineering Manager – Customer Service
42419,"MANAGER II, ADVANCED ANALYTICS"
42420,Chinese Language Teacher
42421,Accountants and Auditors - KBGFJG03275-12
42422,Program Manager Tech 2
42423,Senior Software Engineer – Team Lead
42424,Managing Pharmacist
42425,SAS Data Analyst
42426,Engineering Manager 1615.69974.2
42427,Software Engineer 1615.69656
42428,SALESFORCE CONSULTANT
42429,Senior Advanced Software Engineering Manager
42430,"Associate Director, Tax Counsel"
42431,Vehicle Systems Engineer 
42432,Specialist Programmer
42433,"New Products and Applications Engineer, Civil Works"
42434,"Sr. Engineer, Software"
42435,AF Process Automation & Technology Analyst 
42436,Senior Engineer - Autonomy Software
42437,Corporate Tax Accountant
42438,Software Engineer 1615.69533
42439,QA Validation Associate
42440,Software Engineer 1615.69741
42441,Junior Engineer
42442,Mechanical Project Engineer
